propertyCode,thumbnail,externalReference,numPhotos,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,locationId,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,favourite,newProperty,multimedia,contactInfo,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,ribbons,topNewDevelopment,topPlus,preferenceHighlight,topHighlight,urgentVisualHighlight,visualHighlight,floor,features,labels,highlight,parkingSpace,priceDropValue,dropDate,priceDropPercentage,highlightComment,district,newDevelopmentFinished
33971610,https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/8c/64/f1/274845564.webp,45151111,17,195000.0,"{'price': {'amount': 195000.0, 'currencySuffix': '€'}}",flat,sale,60.0,1,1,Caniço,Madeira (Ilha),Caniço,pt,0-EU-PT-31-08-003-03,32.6426448,-16.8292309,False,https://www.idealista.pt/imovel/33971610/,"Apartamento  T1+ Sótão, inserido num bloco de Apartamentos Quintas VI, no caniço, com bons acabamentos. Este apartamento situado no ultimo piso, dispõe de boas áreas, cozinha equipada com placa, Forno, Exaustor e termoacumulador e frigorifico. O quarto é espaçoso com roupeiro embutido e um WC. Permite mais um quarto ou escritório no sótão. A varanda é ideal para momentos de relaxamento ao ar livre.   Construído em 2008 e em excelente estado de conservação, destaca-se pela sua  luminosidade natural. Possui lugar de garagem coberta Boas acessibilidades, perto de supermercados, serviços, organismos públicos entre outros. Marque já a sua visita! Para mais informações, é favor de nos contactar. ""A informação disponibilizada, embora precisa é meramente informativa, pelo que não pode ser considerada vinculativa, e poderá ser sujeita a alterações. "".",False,good,False,False,False,"{'images': [{'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/8c/64/f1/274845564.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/53/cf/c0/274845645.webp', 'tag': 'livingRoom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/70/d5/83/274845655.webp', 'tag': 'livingRoom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/a0/b6/59/274845646.webp', 'tag': 'kitchen'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/99/d2/c3/274845629.webp', 'tag': 'kitchen'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/7e/2c/1e/274845647.webp', 'tag': 'bathroom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/60/53/4b/274845656.webp', 'tag': 'terrace'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/7e/80/e0/274845648.webp', 'tag': 'bedroom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/33/c7/6f/274845657.webp', 'tag': 'bedroom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/75/c7/20/274845649.webp', 'tag': 'corridor'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/2a/a2/9b/274845658.webp', 'tag': 'livingRoom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/3c/16/2c/274845650.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/c7/a9/a5/274845659.webp', 'tag': 'facade'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/c4/87/05/274845651.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/a2/33/e4/274845660.webp', 'tag': 'corridor'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/31/b8/74/274845652.webp', 'tag': 'parkingSpace'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/e4/3b/fd/274845661.webp', 'tag': 'parkingSpace'}]}","{'commercialName': '2easy', 'phone1': {'phoneNumber': '291097092', 'formattedPhone': '291 09 70 92', 'prefix': '351', 'phoneNumberForMobileDialing': '+351291097092', 'nationalNumber': True}, 'contactName': '2easy Funchal', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.pt/33/40/f5/2easy.gif', 'contactMethod': 'all', 'micrositeShortName': '2easy', 'totalAds': 0}",False,3250.0,{'typology': 'flat'},"{'subtitle': 'Caniço, Santa Cruz', 'title': 'Apartamento'}",False,False,False,False,[],False,False,False,False,False,False,,,,,,,,,,,
33976109,https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/28/03/93/274843469.webp,,48,250000.0,"{'price': {'amount': 250000.0, 'currencySuffix': '€'}}",penthouse,sale,116.0,2,1,rua do Bom Sucesso,Madeira (Ilha),Santa Maria Maior,pt,0-EU-PT-31-03-004-04,32.6601592,-16.8911952,False,https://www.idealista.pt/imovel/33976109/,"Exclusivo T2 Funchal Apartamento T2 no Jardim Botânico com Vista Deslumbrante para a Baía do Funchal Imagina-se a acordar todos os dias com uma vista incrível sobre a Baía do Funchal? Este apartamento T2, situado no último piso de um prédio com apenas três andares e com elevador, oferece-lhe exatamente isso – um cenário único e uma localização privilegiada. O que torna este apartamento especial? ✨ Vista panorâmica sobre o Funchal – desfrute de uma vista privilegiada da Baía do Funchal diretamente da sua varanda ✨ Espaço para momentos inesquecíveis – barbecue privativo, ideal para convívios com amigos e família ✨ Localização perfeita – a apenas 5 minutos do centro do Funchal, numa zona tranquila ✨ Conforto – divisões amplas, excelente exposição solar e um ambiente acolhedor Não perca esta oportunidade única de viver num dos locais mais privilegiados do Funchal! Marque já a sua visita e apaixone-se pelo seu novo lar! Carlos Baptista Consultor Imobiliário KW Área Madeira ( + 351) Licença AMI 13132.",False,good,False,False,False,"{'images': [{'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/28/03/93/274843469.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/4f/24/23/274843520.webp', 'tag': 'views'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/77/bf/c8/274843473.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/f0/6e/9c/274843471.webp', 'tag': 'facade'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/ae/b2/8c/274843499.webp', 'tag': 'swimmingPool'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/a4/a5/69/274843497.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/ab/ce/65/274843470.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/db/15/79/274843490.webp', 'tag': 'swimmingPool'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/9b/c1/dc/274843498.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/4b/44/92/274843491.webp', 'tag': 'views'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/31/49/e2/274843521.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/dc/16/57/274843507.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/d2/53/c4/274843472.webp', 'tag': 'facade'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/61/8a/29/274843474.webp', 'tag': 'facade'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/91/4f/9d/274843525.webp', 'tag': 'terrace'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/5c/7d/93/274843526.webp', 'tag': 'terrace'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/4c/c7/39/274843492.webp', 'tag': 'views'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/43/37/24/274843527.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/74/d3/e9/274843500.webp', 'tag': 'corridor'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/8d/0c/e1/274843493.webp', 'tag': 'terrace'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/80/6d/59/274843494.webp', 'tag': 'terrace'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/2f/d2/a2/274843528.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/f8/98/40/274843529.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/f5/4a/c3/274843530.webp', 'tag': 'views'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/fc/4a/f8/274843531.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/85/50/dd/274843535.webp', 'tag': 'facade'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/5f/02/0c/274843501.webp', 'tag': 'terrace'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/8f/5b/95/274843532.webp', 'tag': 'terrace'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/66/7b/db/274843503.webp', 'tag': 'livingRoom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/3e/69/88/274843547.webp', 'tag': 'livingRoom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/32/af/7d/274843538.webp', 'tag': 'livingRoom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/51/e9/3d/274843548.webp', 'tag': 'livingRoom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/72/77/ae/274843509.webp', 'tag': 'livingRoom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/9e/7b/67/274843549.webp', 'tag': 'kitchen'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/72/99/20/274843504.webp', 'tag': 'kitchen'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/44/e9/af/274843539.webp', 'tag': 'kitchen'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/90/d7/90/274843533.webp', 'tag': 'bedroom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/b2/49/4c/274843534.webp', 'tag': 'bedroom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/70/82/36/274843545.webp', 'tag': 'bedroom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/a4/5f/d5/274843536.webp', 'tag': 'bedroom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/fc/31/09/274843540.webp', 'tag': 'bedroom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/54/61/1b/274843508.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/37/8d/22/274843502.webp', 'tag': 'views'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/e4/3c/c3/274843546.webp', 'tag': 'views'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/f3/11/1d/274843550.webp', 'tag': 'bedroom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/a3/b6/59/274843510.webp', 'tag': 'bedroom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/fe/cc/35/274843537.webp', 'tag': 'bathroom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/95/6e/4b/274843387.webp', 'tag': 'bathroom'}]}","{'commercialName': 'Carlos Baptista', 'phone1': {'phoneNumber': '291095438', 'formattedPhone': '291 09 54 38', 'prefix': '351', 'phoneNumberForMobileDialing': '+351291095438', 'nationalNumber': True}, 'contactName': 'Carlos', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.pt/d0/f7/a6/4441710572036489140-440146535.gif', 'contactMethod': 'all', 'micrositeShortName': '4441710572036489140-440146535', 'totalAds': 0}",True,2155.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Santa Maria Maior, Funchal', 'title': 'Penthouse na rua do Bom Sucesso'}",False,False,False,False,[],False,False,True,False,False,False,3,"{'hasSwimmingPool': False, 'hasTerrace': True, 'hasAirConditioning': False, 'hasBoxRoom': False, 'hasGarden': False}","[{'name': 'seaViewsType', 'text': 'Vista mar'}]",{'groupDescription': 'Destaque'},,,,,,,
33976020,https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/b0/c6/14/274840703.webp,KWPT-006959,48,250000.0,"{'price': {'amount': 250000.0, 'currencySuffix': '€'}}",flat,sale,116.0,2,1,rua do Jardim Botânico s/n,Madeira (Ilha),Santa Maria Maior,pt,0-EU-PT-31-03-004-04,32.6614754,-16.8930514,True,https://www.idealista.pt/imovel/33976020/,"Imagine acordar todos os dias com uma vista incrível sobre a Baía do Funchal! Este apartamento T2, situado no último piso de um prédio exclusivo com apenas três andares e com elevador, oferece-lhe exatamente isso – um cenário único e uma localização privilegiada. O que torna este apartamento especial? ✨ Vista panorâmica sobre o Funchal – desfrute de uma vista privilegiada da Baía do Funchal diretamente da sua varanda ✨ Espaço para momentos inesquecíveis – barbecue privativo, ideal para convívios com amigos e família ✨ Localização perfeita – a apenas 5 minutos do centro do Funchal, numa zona tranquila ✨ Conforto – divisões amplas, excelente exposição solar e um ambiente acolhedor Não perca esta oportunidade única de viver num dos locais mais privilegiados do Funchal! Marque já a sua visita e apaixone-se pelo seu novo lar!",False,good,False,False,False,"{'images': [{'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/b0/c6/14/274840703.webp', 'tag': 'livingRoom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/f0/b9/3e/274840704.webp', 'tag': 'livingRoom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/c8/78/5e/274840782.webp', 'tag': 'livingRoom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/11/3d/47/274840808.webp', 'tag': 'livingRoom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/d4/8a/e3/274840781.webp', 'tag': 'livingRoom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/1c/0a/ff/274840815.webp', 'tag': 'kitchen'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/b8/f1/df/274840809.webp', 'tag': 'kitchen'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/61/a9/34/274840766.webp', 'tag': 'kitchen'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/7c/0a/48/274840739.webp', 'tag': 'bedroom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/70/0a/a2/274840702.webp', 'tag': 'bedroom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/35/15/61/274840794.webp', 'tag': 'bedroom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/b5/d7/86/274840805.webp', 'tag': 'bedroom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/8e/df/9b/274840816.webp', 'tag': 'bedroom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/ee/93/e8/274840817.webp', 'tag': 'bedroom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/25/34/a9/274840810.webp', 'tag': 'bedroom'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/e6/33/c7/274840780.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/33/53/bb/274840740.webp', 'tag': 'kitchen'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/60/ff/2c/274840700.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/e3/b8/fc/274840777.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/5b/ff/5d/274840792.webp', 'tag': 'terrace'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/b8/f6/79/274840776.webp', 'tag': 'terrace'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/bf/2e/47/274840795.webp', 'tag': 'views'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/50/8c/4d/274840779.webp', 'tag': 'terrace'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/e6/00/5d/274840791.webp', 'tag': 'corridor'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/0a/bf/00/274840699.webp', 'tag': 'terrace'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/16/04/2e/274840789.webp', 'tag': 'terrace'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/c7/21/5b/274840759.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/3b/fa/9a/274840760.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/72/aa/a7/274840761.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/6e/68/13/274840574.webp', 'tag': 'swimmingPool'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/e7/39/f3/274840765.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/3f/01/e3/274840762.webp', 'tag': 'swimmingPool'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/ec/15/40/274840763.webp', 'tag': 'views'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/a7/2a/aa/274840775.webp', 'tag': 'views'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/11/9b/82/274840764.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/4a/73/12/274840785.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/28/3d/b0/274840786.webp', 'tag': 'facade'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/ba/82/2d/274840738.webp', 'tag': 'facade'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/12/91/23/274840787.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/88/3a/1e/274840788.webp', 'tag': 'facade'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/03/14/40/274840790.webp', 'tag': 'views'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/fb/54/84/274840701.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/b1/7c/5c/274840778.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/4b/9a/6c/274840796.webp', 'tag': 'facade'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/65/70/75/274840793.webp', 'tag': 'terrace'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/82/ff/ea/274840806.webp', 'tag': 'unknown'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/2c/d0/f7/274840807.webp', 'tag': 'views'}, {'url': 'https://img4.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/22/c5/8e/274840797.webp', 'tag': 'views'}]}","{'commercialName': 'Nídia Mendes - Kw Área Madeira', 'phone1': {'phoneNumber': '291095527', 'formattedPhone': '291 09 55 27', 'prefix': '351', 'phoneNumberForMobileDialing': '+351291095527', 'nationalNumber': True}, 'contactName': 'Nídia Mendes - Kw Área Madeira', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.pt/74/66/55/nidiamendes.gif', 'contactMethod': 'all', 'micrositeShortName': 'nidiamendes', 'totalAds': 0}",True,2155.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Funchal', 'title': 'Apartamento na rua do Jardim Botânico s/n'}",False,False,False,False,[],False,False,False,False,False,False,3,"{'hasSwimmingPool': False, 'hasTerrace': False, 'hasAirConditioning': False, 'hasBoxRoom': False, 'hasGarden': False}","[{'name': 'seaViewsType', 'text': 'Vista mar'}]",,,,,,,,
